3565 | 61 65 67 69 70 | 19 | 0
3566 | 10 12 42 44 49 | 18 | 1
3567 | 22 37 39 61 64 | 17 | 1
3568 | 10 17 30 57 60 | 7 | 0
3569 | 14 29 42 60 67 | 5 | 0
3570 | 4 17 28 63 68 | 24 | 1
3571 | 8 33 40 45 59 | 12 | 0
3572 | 20 23 31 39 64 | 1 | 0
3573 | 12 20 24 30 59 | 17 | 0
3574 | 6 12 20 25 32 | 8 | 0
3575 | 8 47 58 66 69 | 2 | 0
3576 | 17 37 53 62 67 | 1 | 0
3577 | 9 26 36 45 52 | 20 | 0
3578 | 8 12 26 49 53 | 17 | 1
3579 | 4 15 53 54 59 | 10 | 1
3580 | 2 15 27 52 56 | 24 | 0
3581 | 11 19 31 55 56 | 4 | 1
3582 | 9 16 19 20 69 | 20 | 1
3583 | 12 13 48 54 66 | 10 | 0
3584 | 5 6 16 24 52 | 21 | 1
3585 | 8 45 50 56 64 | 16 | 1
3586 | 6 23 29 31 54 | 24 | 1
3587 | 16 45 52 53 57 | 20 | 1
3588 | 24 26 29 40 58 | 6 | 0
3589 | 11 17 30 62 68 | 20 | 0
3590 | 15 23 36 57 59 | 4 | 1
3591 | 7 10 15 23 31 | 24 | 1
3592 | 10 20 43 45 58 | 7 | 1
3593 | 12 23 32 50 70 | 1 | 1
3594 | 2 3 22 26 49 | 22 | 0
3595 | 4 17 32 57 67 | 7 | 1
3596 | 10 26 42 52 64 | 21 | 0
3597 | 3 15 24 69 70 | 19 | 0
3598 | 21 22 45 46 55 | 10 | 0
3599 | 21 23 44 59 64 | 7 | 1
3600 | 2 20 25 48 53 | 25 | 0
3601 | 6 19 34 51 65 | 14 | 1
3602 | 10 16 23 44 63 | 21 | 0
3603 | 8 9 28 50 51 | 14 | 1
3604 | 23 48 49 59 62 | 19 | 1
3605 | 8 11 13 47 61 | 12 | 1
3606 | 5 28 41 47 58 | 12 | 0
3607 | 9 20 51 56 57 | 19 | 1
3608 | 12 17 24 28 69 | 4 | 1
3609 | 10 25 48 65 66 | 1 | 0
3610 | 9 12 31 48 63 | 25 | 1
3611 | 1 18 19 61 63 | 10 | 0
3612 | 10 27 53 60 65 | 24 | 0
3613 | 15 19 40 56 58 | 18 | 0
3614 | 5 23 26 46 54 | 19 | 1
3615 | 11 18 39 40 50 | 19 | 0
3616 | 1 23 32 39 45 | 14 | 1
3617 | 12 19 22 31 49 | 14 | 1
3618 | 3 18 23 35 43 | 24 | 1
3619 | 10 28 33 43 67 | 6 | 0
3620 | 39 41 57 59 61 | 21 | 1
3621 | 23 24 42 49 70 | 2 | 1
3622 | 18 21 24 58 61 | 23 | 0
3623 | 10 13 49 67 68 | 20 | 0
3624 | 2 3 20 51 65 | 10 | 1
3625 | 23 35 37 38 50 | 19 | 1
3626 | 6 10 43 49 50 | 22 | 0
3627 | 18 34 40 47 50 | 15 | 1
3628 | 3 32 37 41 54 | 9 | 1
3629 | 3 23 32 36 48 | 18 | 0
3630 | 19 34 39 65 69 | 25 | 1
3631 | 10 14 28 35 57 | 4 | 1
3632 | 13 16 21 24 44 | 15 | 0
3633 | 16 18 47 52 53 | 9 | 1
3634 | 1 23 59 65 69 | 24 | 1
3635 | 16 19 24 25 30 | 16 | 0
3636 | 1 25 33 49 62 | 8 | 1
3637 | 13 46 47 50 67 | 18 | 1
3638 | 47 50 52 57 66 | 14 | 0
3639 | 3 45 51 61 65 | 4 | 1
3640 | 6 10 43 47 68 | 7 | 0
3641 | 5 17 41 56 65 | 2 | 0
3642 | 19 26 27 39 47 | 1 | 0
3643 | 2 14 59 60 68 | 10 | 1
3644 | 6 9 12 51 70 | 12 | 0
3645 | 2 18 33 34 48 | 14 | 0
3646 | 7 16 17 49 69 | 16 | 1
3647 | 18 22 31 32 40 | 16 | 1
3648 | 5 18 21 30 51 | 12 | 1
3649 | 6 18 20 36 63 | 13 | 1
3650 | 14 29 32 43 57 | 21 | 1
3651 | 10 27 42 43 44 | 23 | 0
3652 | 3 4 11 17 52 | 2 | 1
3653 | 1 19 23 32 35 | 15 | 1
3654 | 1 8 38 50 66 | 8 | 1
3655 | 16 26 60 66 67 | 16 | 0
3656 | 6 7 8 25 43 | 10 | 0
3657 | 22 24 49 59 62 | 20 | 1
3658 | 2 35 54 60 70 | 23 | 0
3659 | 13 25 31 49 67 | 17 | 1
3660 | 33 38 42 48 63 | 6 | 1
3661 | 20 28 56 57 70 | 25 | 1
3662 | 9 42 49 56 67 | 11 | 1
3663 | 18 30 37 42 68 | 8 | 1
3664 | 1 29 38 48 57 | 23 | 0
3665 | 7 14 21 37 38 | 15 | 1
3666 | 12 27 41 44 49 | 23 | 0
3667 | 15 25 29 52 64 | 11 | 0
3668 | 11 31 62 65 69 | 22 | 1
3669 | 24 34 36 40 45 | 11 | 1
3670 | 22 26 32 60 64 | 10 | 1
3671 | 11 13 24 27 67 | 18 | 0
3672 | 39 44 45 54 56 | 22 | 0
3673 | 2 11 34 43 56 | 1 | 1
3674 | 11 28 30 34 59 | 6 | 0
3675 | 11 25 26 30 42 | 24 | 0
3676 | 19 21 40 45 52 | 15 | 0
3677 | 21 22 32 33 45 | 10 | 0
3678 | 3 14 24 46 52 | 9 | 1
3679 | 3 13 24 53 62 | 19 | 1
3680 | 34 46 60 67 69 | 12 | 0
3681 | 4 6 21 41 55 | 18 | 0
3682 | 6 9 11 42 65 | 6 | 1
3683 | 3 31 39 43 59 | 5 | 1
3684 | 3 9 17 28 42 | 10 | 0
3685 | 15 21 27 39 42 | 18 | 0
3686 | 3 6 35 49 55 | 4 | 1
3687 | 28 35 41 49 51 | 25 | 0
3688 | 24 34 43 65 67 | 25 | 0
3689 | 16 25 27 41 65 | 21 | 0
3690 | 6 7 25 39 69 | 20 | 1
3691 | 4 6 18 39 40 | 3 | 1
3692 | 29 42 45 57 68 | 16 | 0
3693 | 5 28 31 37 54 | 22 | 0
3694 | 8 26 40 55 60 | 22 | 0
3695 | 34 37 40 43 68 | 13 | 0
3696 | 12 43 45 58 68 | 7 | 1
3697 | 11 15 33 35 64 | 21 | 0
3698 | 23 38 66 69 70 | 15 | 0
3699 | 19 26 42 46 67 | 12 | 1
3700 | 19 28 45 49 63 | 3 | 0
3701 | 23 42 44 48 59 | 4 | 1
3702 | 9 16 18 52 65 | 5 | 1
3703 | 6 7 23 27 62 | 23 | 1
3704 | 38 43 46 47 60 | 1 | 0
3705 | 6 18 20 45 61 | 25 | 0
3706 | 24 52 57 65 66 | 22 | 1
3707 | 8 35 36 43 60 | 12 | 1
3708 | 33 36 39 45 68 | 12 | 0
3709 | 17 36 40 46 64 | 5 | 0
3710 | 5 23 24 41 51 | 13 | 0
3711 | 1 3 5 22 69 | 15 | 0
3712 | 21 55 57 61 67 | 19 | 1
3713 | 1 11 41 61 70 | 1 | 1
3714 | 1 15 17 30 65 | 20 | 0
3715 | 4 26 30 35 64 | 17 | 0
3716 | 26 32 42 51 56 | 1 | 0
3717 | 23 32 44 50 51 | 4 | 0
3718 | 13 20 45 50 68 | 8 | 1
3719 | 33 37 58 63 70 | 11 | 0
3720 | 1 20 28 36 62 | 20 | 0
3721 | 8 14 25 26 56 | 25 | 0
3722 | 25 37 48 50 58 | 11 | 0
3723 | 13 35 48 59 62 | 20 | 1
3724 | 6 13 33 38 51 | 6 | 1
3725 | 5 9 21 22 26 | 7 | 0
3726 | 24 26 42 59 67 | 7 | 0
3727 | 3 21 25 37 38 | 14 | 1
3728 | 39 50 52 60 62 | 9 | 0
3729 | 1 3 28 53 64 | 19 | 0
3730 | 17 38 48 51 58 | 19 | 1
3731 | 15 23 30 34 38 | 16 | 0
3732 | 30 44 59 60 65 | 10 | 0
3733 | 13 29 48 62 67 | 8 | 0
3734 | 39 41 56 58 66 | 13 | 0
3735 | 36 40 56 63 65 | 4 | 0
3736 | 2 39 56 61 67 | 14 | 0
3737 | 7 33 41 44 61 | 12 | 1
3738 | 13 24 39 40 46 | 6 | 0
3739 | 19 30 39 42 66 | 14 | 0
3740 | 15 23 25 44 45 | 22 | 0
3741 | 30 40 52 60 62 | 6 | 1
3742 | 5 15 38 45 68 | 6 | 1
3743 | 15 26 37 42 59 | 12 | 1
3744 | 14 28 39 62 63 | 21 | 0
3745 | 6 19 30 36 56 | 20 | 1
3746 | 10 16 29 54 61 | 18 | 1
3747 | 2 15 17 57 66 | 23 | 1
3748 | 15 26 40 55 63 | 4 | 0
3749 | 24 46 60 69 70 | 17 | 0
3750 | 35 36 46 51 70 | 8 | 0
3751 | 14 31 39 43 57 | 3 | 1
3752 | 18 53 58 59 61 | 18 | 1
3753 | 4 10 14 36 62 | 9 | 0
3754 | 1 7 11 47 55 | 12 | 1
3755 | 4 19 29 39 65 | 21 | 1
3756 | 13 24 41 43 55 | 14 | 1
3757 | 17 24 25 65 67 | 14 | 0
3758 | 40 48 54 57 59 | 16 | 1
3759 | 25 30 42 59 64 | 6 | 0
3760 | 3 38 54 64 66 | 22 | 1
3761 | 8 48 53 66 70 | 8 | 0
3762 | 2 20 25 63 69 | 19 | 1
3763 | 8 19 34 38 45 | 18 | 1
3764 | 17 19 49 56 65 | 9 | 0
3765 | 2 43 54 58 66 | 25 | 0
3766 | 5 8 11 32 33 | 3 | 0
3767 | 6 9 18 40 66 | 3 | 0
3768 | 6 23 36 58 66 | 22 | 1
3769 | 20 30 35 45 49 | 18 | 0
3770 | 10 27 35 62 68 | 8 | 1
3771 | 2 8 28 36 62 | 16 | 1
3772 | 8 10 40 61 66 | 13 | 0
3773 | 41 46 51 58 67 | 21 | 0
3774 | 10 26 29 46 70 | 8 | 1
3775 | 19 36 51 52 58 | 2 | 0
3776 | 38 39 44 50 52 | 21 | 1
3777 | 7 13 23 28 53 | 22 | 1
3778 | 5 35 41 50 52 | 12 | 1
3779 | 13 33 64 65 66 | 8 | 0
3780 | 6 19 31 51 53 | 16 | 1
3781 | 5 22 42 45 48 | 10 | 1
3782 | 11 24 57 62 68 | 22 | 0
3783 | 1 4 12 47 53 | 2 | 1
3784 | 15 20 24 38 58 | 14 | 1
3785 | 46 58 59 60 64 | 11 | 1
3786 | 2 11 15 63 65 | 21 | 0
3787 | 11 14 36 61 66 | 8 | 1
3788 | 2 3 32 68 69 | 6 | 0
3789 | 3 10 15 30 69 | 21 | 0
3790 | 28 30 33 40 53 | 5 | 0
3791 | 2 18 25 43 46 | 5 | 0
3792 | 8 41 49 55 60 | 18 | 1
3793 | 4 25 32 37 54 | 19 | 1
3794 | 14 39 45 50 64 | 3 | 1
3795 | 15 39 48 51 60 | 17 | 0
3796 | 4 21 25 28 31 | 8 | 1
3797 | 11 12 21 46 67 | 5 | 1
3798 | 3 18 42 50 52 | 4 | 0
3799 | 16 19 34 36 52 | 12 | 0
3800 | 1 5 14 23 31 | 16 | 0
3801 | 24 34 44 55 60 | 12 | 0
3802 | 9 19 45 51 64 | 25 | 0
3803 | 12 13 19 51 60 | 17 | 1
3804 | 26 29 35 41 43 | 9 | 0
3805 | 21 35 52 55 70 | 5 | 0
3806 | 1 13 46 52 57 | 2 | 0
3807 | 12 18 41 56 69 | 16 | 0
3808 | 4 14 18 33 51 | 13 | 1
3809 | 10 18 24 44 63 | 21 | 0
3810 | 10 38 44 63 70 | 25 | 1
3811 | 9 19 24 26 33 | 3 | 1
3812 | 30 37 40 46 56 | 20 | 0
3813 | 14 15 31 51 62 | 9 | 1
3814 | 3 9 37 46 48 | 20 | 1
3815 | 5 16 21 32 51 | 20 | 0
3816 | 10 30 47 50 58 | 23 | 1
3817 | 2 19 58 59 61 | 22 | 0
3818 | 14 22 60 64 70 | 8 | 1
3819 | 6 7 10 54 68 | 9 | 0
3820 | 2 20 46 60 65 | 23 | 0
3821 | 18 33 49 53 64 | 8 | 1
3822 | 14 16 25 42 57 | 7 | 0
3823 | 16 19 39 42 49 | 4 | 1
3824 | 13 24 27 61 64 | 20 | 1
3825 | 27 47 65 68 69 | 3 | 0
3826 | 5 34 52 67 68 | 19 | 1
3827 | 18 35 40 49 52 | 8 | 1
3828 | 3 20 27 35 48 | 3 | 1
3829 | 6 38 39 64 69 | 6 | 0
3830 | 10 21 27 31 46 | 21 | 1
3831 | 10 16 28 29 46 | 24 | 0
3832 | 2 6 12 32 51 | 20 | 1
3833 | 4 23 27 29 32 | 16 | 1
3834 | 24 25 36 61 62 | 8 | 0
3835 | 14 39 62 68 69 | 10 | 0
3836 | 2 13 31 66 67 | 11 | 0
3837 | 9 15 38 39 43 | 12 | 0
3838 | 10 13 18 27 31 | 8 | 1
3839 | 5 8 18 42 68 | 18 | 0
3840 | 19 21 34 52 67 | 14 | 1
3841 | 8 13 24 34 68 | 10 | 1
3842 | 14 18 39 42 48 | 16 | 0
3843 | 6 14 29 37 50 | 16 | 0
3844 | 1 31 44 48 57 | 16 | 0
3845 | 2 6 28 54 55 | 2 | 0
3846 | 54 55 61 69 70 | 9 | 1
3847 | 11 32 40 58 62 | 13 | 0
3848 | 20 34 40 56 66 | 4 | 1
3849 | 4 23 26 56 62 | 1 | 0
3850 | 2 7 39 63 68 | 1 | 1
3851 | 6 15 24 30 40 | 8 | 0
3852 | 3 5 51 59 65 | 4 | 0
3853 | 6 9 22 29 67 | 4 | 1
3854 | 2 31 41 51 58 | 22 | 1
3855 | 5 43 45 61 64 | 4 | 1
3856 | 5 10 17 44 63 | 23 | 1
3857 | 10 14 44 51 60 | 14 | 0
3858 | 8 20 27 31 65 | 8 | 0
3859 | 22 25 48 49 68 | 12 | 0
3860 | 23 36 53 61 65 | 22 | 0
3861 | 7 26 30 44 46 | 17 | 0
3862 | 20 33 64 65 70 | 18 | 1
3863 | 4 16 29 32 70 | 15 | 0
3864 | 24 46 47 56 59 | 23 | 1
3865 | 17 29 43 48 60 | 13 | 0
3866 | 16 20 32 51 64 | 11 | 0
3867 | 5 7 32 55 65 | 9 | 1
3868 | 8 26 33 58 68 | 6 | 0
3869 | 34 46 48 60 62 | 12 | 1
3870 | 5 10 17 26 62 | 25 | 0
3871 | 39 49 50 53 68 | 23 | 0
3872 | 22 24 28 57 63 | 24 | 1
3873 | 18 46 49 53 68 | 3 | 1
3874 | 8 30 31 48 52 | 9 | 1
3875 | 10 29 34 37 40 | 24 | 1
3876 | 22 27 46 52 57 | 24 | 1
3877 | 17 26 50 52 65 | 25 | 1
3878 | 24 28 59 63 70 | 17 | 1
3879 | 10 15 28 57 66 | 24 | 1
3880 | 5 20 38 39 40 | 2 | 0
3881 | 8 33 52 57 61 | 16 | 1
3882 | 13 46 54 55 65 | 20 | 1
3883 | 2 3 53 56 66 | 13 | 0
3884 | 4 6 15 19 29 | 8 | 0
3885 | 8 37 46 65 67 | 17 | 0
3886 | 19 25 27 38 60 | 9 | 1
3887 | 13 22 24 32 39 | 24 | 0
3888 | 8 23 38 53 56 | 9 | 1
3889 | 16 23 43 58 64 | 24 | 0
3890 | 9 17 24 44 59 | 19 | 0
3891 | 6 25 60 63 67 | 6 | 1
3892 | 13 26 31 60 69 | 13 | 1
3893 | 3 5 9 21 62 | 22 | 0
3894 | 5 6 35 37 50 | 25 | 0
3895 | 37 43 59 64 67 | 11 | 0
3896 | 4 36 42 43 61 | 15 | 1
3897 | 4 37 43 46 69 | 21 | 0
3898 | 29 39 50 58 68 | 6 | 1
3899 | 20 39 40 44 63 | 2 | 1
3900 | 13 29 49 60 68 | 12 | 0
3901 | 13 26 43 60 65 | 17 | 0
3902 | 26 47 58 66 69 | 12 | 1
3903 | 12 22 36 50 55 | 7 | 0
3904 | 18 22 34 56 65 | 1 | 0
3905 | 16 39 46 64 67 | 16 | 0
3906 | 6 31 33 56 69 | 10 | 1
3907 | 9 11 19 26 29 | 3 | 0
3908 | 13 19 21 27 55 | 6 | 1
3909 | 2 21 38 39 43 | 16 | 0
3910 | 10 26 29 34 54 | 13 | 1
3911 | 33 46 51 57 68 | 25 | 1
3912 | 1 8 16 47 69 | 8 | 1
3913 | 7 8 48 49 68 | 13 | 0
3914 | 21 30 54 60 65 | 10 | 1
3915 | 10 15 17 18 57 | 13 | 1
3916 | 4 18 50 53 65 | 22 | 0
3917 | 15 17 20 32 49 | 24 | 1
3918 | 3 9 11 41 59 | 13 | 0
3919 | 3 13 33 39 63 | 4 | 1
3920 | 29 37 51 58 69 | 11 | 0
3921 | 11 16 43 49 51 | 9 | 1
3922 | 9 22 27 48 55 | 22 | 1
3923 | 9 26 27 68 70 | 1 | 1
3924 | 40 41 43 46 65 | 12 | 1
3925 | 40 51 56 57 60 | 20 | 1
3926 | 1 6 7 23 44 | 14 | 0
3927 | 6 14 20 35 66 | 14 | 0
3928 | 7 15 29 49 59 | 8 | 1
3929 | 2 7 40 47 54 | 8 | 0
3930 | 6 10 25 52 63 | 15 | 0
3931 | 7 33 52 54 60 | 18 | 0
3932 | 14 30 52 57 61 | 4 | 1
3933 | 6 16 28 33 48 | 18 | 1
3934 | 32 43 45 51 58 | 5 | 1
3935 | 19 31 39 54 68 | 18 | 1
3936 | 5 38 46 48 55 | 11 | 1
3937 | 4 7 13 42 64 | 11 | 1
3938 | 7 21 45 47 55 | 6 | 1
3939 | 41 43 44 48 67 | 17 | 1
3940 | 10 11 53 55 60 | 21 | 1
3941 | 9 26 29 30 41 | 9 | 0
3942 | 2 18 24 34 48 | 15 | 1
3943 | 1 43 45 59 61 | 5 | 0
3944 | 7 20 21 28 36 | 15 | 0
3945 | 5 6 24 28 46 | 24 | 1
3946 | 60 61 64 66 68 | 2 | 1
3947 | 2 7 24 29 57 | 10 | 1
3948 | 35 55 57 58 63 | 8 | 0
3949 | 10 11 27 40 48 | 22 | 1
3950 | 3 45 49 53 70 | 2 | 0
3951 | 11 12 28 43 66 | 17 | 0
3952 | 2 16 23 44 59 | 7 | 0
3953 | 6 24 46 48 55 | 6 | 0
3954 | 14 27 33 50 53 | 8 | 0
3955 | 11 13 17 20 56 | 14 | 0
3956 | 28 31 34 52 55 | 2 | 0
3957 | 39 43 44 58 65 | 11 | 1
3958 | 11 15 31 59 70 | 16 | 0
3959 | 12 16 32 61 69 | 20 | 1
3960 | 4 15 18 23 70 | 15 | 1
3961 | 9 10 38 66 67 | 13 | 1
3962 | 30 37 40 54 67 | 7 | 0
3963 | 10 26 46 47 55 | 14 | 0
3964 | 13 16 40 46 59 | 14 | 0
3965 | 13 14 39 45 46 | 7 | 1
3966 | 8 10 33 40 46 | 3 | 0
3967 | 2 28 29 54 69 | 12 | 1
3968 | 1 14 20 60 65 | 6 | 0
3969 | 4 5 47 57 63 | 25 | 1
3970 | 3 14 25 45 51 | 3 | 1
3971 | 13 23 40 63 69 | 16 | 1
3972 | 9 14 31 45 50 | 5 | 0
3973 | 2 18 40 62 67 | 15 | 0
3974 | 19 36 66 68 70 | 24 | 1
3975 | 14 26 49 52 67 | 11 | 0
3976 | 17 22 36 68 69 | 21 | 0
3977 | 7 16 50 51 60 | 2 | 1
3978 | 5 13 15 29 62 | 6 | 1
3979 | 4 8 27 41 42 | 12 | 0
3980 | 8 27 57 66 67 | 2 | 1
3981 | 5 22 25 45 69 | 9 | 0
3982 | 17 23 24 31 55 | 22 | 0
3983 | 23 34 36 51 59 | 15 | 0
3984 | 20 29 37 43 49 | 22 | 1
3985 | 15 48 62 64 69 | 22 | 0
3986 | 2 6 12 42 62 | 4 | 1
3987 | 18 43 53 55 67 | 11 | 1
3988 | 4 28 30 55 63 | 9 | 1
3989 | 20 38 45 54 57 | 3 | 0
3990 | 10 16 24 36 66 | 10 | 1
3991 | 13 26 41 53 67 | 21 | 1
3992 | 11 32 56 61 64 | 22 | 0
3993 | 12 21 26 35 44 | 25 | 0
3994 | 7 31 54 58 61 | 23 | 0
3995 | 13 16 31 54 65 | 21 | 1
3996 | 18 19 47 48 54 | 22 | 1
3997 | 7 14 25 40 48 | 2 | 1
3998 | 20 27 47 52 55 | 17 | 0
3999 | 27 41 52 54 57 | 10 | 1
4000 | 12 17 25 52 67 | 25 | 0
4001 | 12 32 57 61 65 | 3 | 1
4002 | 17 19 37 53 56 | 18 | 1
4003 | 1 7 20 49 58 | 19 | 0
4004 | 15 33 52 64 70 | 14 | 1
4005 | 13 16 24 39 70 | 7 | 1
4006 | 4 12 16 62 63 | 15 | 1
4007 | 11 22 30 51 66 | 5 | 0
4008 | 17 23 25 35 55 | 7 | 0
4009 | 4 7 28 32 35 | 10 | 0
4010 | 6 19 23 34 56 | 11 | 0
4011 | 1 3 12 28 53 | 1 | 1
4012 | 14 33 39 48 54 | 21 | 0
4013 | 3 17 41 42 63 | 5 | 0
4014 | 21 51 53 62 63 | 15 | 1
4015 | 1 5 23 24 61 | 15 | 1
4016 | 25 33 58 61 68 | 14 | 1
4017 | 1 2 23 47 53 | 20 | 1
4018 | 5 19 36 52 53 | 2 | 0
4019 | 48 58 59 69 70 | 14 | 1
4020 | 4 19 34 47 68 | 25 | 1
4021 | 13 29 33 52 70 | 17 | 1
4022 | 4 11 17 51 53 | 9 | 0
4023 | 4 16 23 52 55 | 20 | 1
4024 | 2 3 7 14 58 | 20 | 1
4025 | 8 10 23 33 67 | 18 | 0
4026 | 2 43 45 47 66 | 7 | 1
4027 | 20 23 28 45 53 | 18 | 1
4028 | 7 29 36 47 69 | 3 | 0
4029 | 3 17 19 25 42 | 23 | 0
4030 | 5 22 38 53 55 | 3 | 0
4031 | 3 23 26 47 51 | 1 | 1
4032 | 8 11 24 46 69 | 23 | 0
4033 | 12 17 20 30 38 | 4 | 0
4034 | 6 20 46 50 69 | 22 | 0
4035 | 15 35 50 59 66 | 15 | 0
4036 | 17 21 54 55 60 | 17 | 0
4037 | 11 34 36 42 56 | 11 | 0
4038 | 1 26 37 51 70 | 3 | 0
4039 | 8 19 25 43 68 | 14 | 0
4040 | 17 22 49 63 66 | 20 | 0
4041 | 2 14 33 46 65 | 8 | 1
4042 | 9 26 37 59 68 | 13 | 0
4043 | 11 18 32 57 62 | 22 | 1
4044 | 10 12 25 38 66 | 10 | 1
4045 | 3 10 18 29 63 | 18 | 0
4046 | 6 9 32 47 53 | 10 | 1
4047 | 12 35 42 44 66 | 6 | 0
4048 | 30 37 54 59 70 | 6 | 1
4049 | 11 17 18 28 53 | 21 | 0
4050 | 7 39 55 58 67 | 23 | 0
4051 | 24 36 37 53 62 | 15 | 0
4052 | 20 32 33 44 46 | 4 | 1
4053 | 1 6 19 59 64 | 25 | 0
4054 | 4 21 22 25 27 | 13 | 0
4055 | 13 19 28 36 55 | 14 | 1
4056 | 13 16 30 46 50 | 19 | 1
4057 | 22 27 28 60 61 | 2 | 1
4058 | 38 43 47 60 68 | 10 | 0
4059 | 34 52 54 61 63 | 5 | 1
4060 | 3 25 30 52 56 | 10 | 1
4061 | 10 25 41 46 54 | 2 | 1
4062 | 14 22 33 35 50 | 1 | 0
4063 | 22 24 49 61 64 | 18 | 0
4064 | 9 12 31 33 56 | 24 | 0
4065 | 3 6 14 23 36 | 19 | 0
4066 | 17 22 35 50 64 | 14 | 0
4067 | 29 49 51 54 58 | 17 | 1
4068 | 20 24 31 48 67 | 15 | 1
4069 | 20 33 37 59 69 | 15 | 1
4070 | 2 12 20 56 65 | 2 | 1
4071 | 7 8 22 23 40 | 15 | 0
4072 | 19 48 50 59 62 | 5 | 1
4073 | 21 32 38 60 67 | 16 | 1
4074 | 2 33 40 48 51 | 11 | 1
4075 | 10 22 29 37 41 | 8 | 0
4076 | 7 19 27 37 60 | 10 | 0
4077 | 14 19 26 57 67 | 12 | 0
4078 | 12 18 26 27 68 | 8 | 0
4079 | 7 50 55 58 65 | 17 | 1
4080 | 7 19 48 58 69 | 22 | 1
4081 | 7 48 52 54 65 | 7 | 0
4082 | 24 31 32 36 58 | 23 | 1
4083 | 19 21 30 40 56 | 16 | 0
4084 | 9 17 19 21 57 | 22 | 1
4085 | 5 48 55 63 65 | 22 | 0
4086 | 16 21 35 43 66 | 18 | 0
4087 | 6 14 40 50 69 | 5 | 0
4088 | 25 43 55 56 68 | 1 | 0
4089 | 16 38 42 52 66 | 22 | 0
4090 | 35 50 55 58 66 | 19 | 1
4091 | 1 29 34 49 66 | 13 | 1
4092 | 5 6 7 18 48 | 21 | 1
4093 | 10 32 43 47 64 | 19 | 1
4094 | 25 35 36 60 68 | 4 | 0
4095 | 6 8 17 28 46 | 23 | 0
4096 | 18 32 35 51 60 | 6 | 1
4097 | 3 9 18 34 39 | 2 | 0
4098 | 5 25 52 57 69 | 11 | 1
4099 | 42 45 49 63 70 | 16 | 1
4100 | 6 13 20 26 63 | 19 | 0
4101 | 1 46 56 59 70 | 15 | 1
4102 | 4 9 10 13 43 | 10 | 1
4103 | 20 30 37 51 56 | 15 | 0
4104 | 3 19 21 38 59 | 7 | 0
4105 | 1 36 45 60 63 | 7 | 0
4106 | 2 34 40 63 64 | 15 | 0
4107 | 34 56 60 63 66 | 2 | 1
4108 | 9 10 23 44 63 | 1 | 1
4109 | 1 25 51 61 66 | 9 | 1
4110 | 2 21 28 36 52 | 19 | 1
4111 | 11 16 24 34 36 | 17 | 0
4112 | 24 36 51 57 64 | 15 | 0
4113 | 15 20 43 49 50 | 23 | 0
4114 | 2 17 20 43 54 | 12 | 1
4115 | 9 11 17 54 63 | 21 | 1
4116 | 1 7 12 40 63 | 22 | 1
4117 | 17 23 38 44 54 | 12 | 0
4118 | 12 25 45 59 70 | 4 | 1
4119 | 31 49 52 53 58 | 13 | 0
4120 | 14 27 31 34 49 | 6 | 0
4121 | 22 35 36 49 51 | 22 | 1
4122 | 23 55 59 66 69 | 18 | 0
4123 | 7 9 10 11 69 | 25 | 1
4124 | 5 12 15 16 42 | 6 | 0
4125 | 7 10 51 65 68 | 2 | 1
4126 | 12 18 29 35 50 | 13 | 1
4127 | 1 29 43 55 67 | 24 | 1
4128 | 2 34 40 48 63 | 12 | 0
4129 | 2 15 24 42 70 | 13 | 0
4130 | 13 14 30 41 47 | 19 | 0
4131 | 6 12 17 36 64 | 15 | 0
4132 | 10 27 41 66 68 | 11 | 1
4133 | 15 28 31 49 61 | 18 | 0
4134 | 7 13 28 36 53 | 10 | 0
4135 | 1 15 43 53 67 | 25 | 0
4136 | 5 9 22 27 30 | 10 | 1
4137 | 26 45 46 51 58 | 22 | 1
4138 | 33 34 48 49 50 | 22 | 0
4139 | 1 10 48 59 63 | 12 | 0
4140 | 10 58 61 69 70 | 22 | 0
4141 | 18 31 36 37 39 | 10 | 1
4142 | 2 5 28 41 59 | 9 | 0
4143 | 1 9 16 39 46 | 18 | 1
4144 | 18 24 62 65 68 | 21 | 1
4145 | 27 38 42 53 65 | 3 | 1
4146 | 3 7 40 54 57 | 3 | 1
4147 | 2 12 38 54 69 | 1 | 1
4148 | 11 12 40 59 68 | 18 | 0
4149 | 10 11 29 59 67 | 18 | 1
4150 | 1 6 22 58 61 | 6 | 0
4151 | 22 35 47 59 67 | 4 | 0
4152 | 26 35 51 54 57 | 7 | 1
4153 | 4 31 35 48 64 | 20 | 0
4154 | 20 28 29 40 52 | 20 | 1
4155 | 2 6 14 20 63 | 15 | 0
4156 | 26 28 46 57 60 | 24 | 0
4157 | 1 15 16 21 34 | 2 | 1
4158 | 8 10 25 51 55 | 19 | 1
4159 | 14 24 25 27 66 | 15 | 1
4160 | 5 16 27 57 70 | 11 | 1
4161 | 10 19 41 49 67 | 20 | 1
4162 | 19 40 53 55 68 | 12 | 1
4163 | 1 3 4 21 38 | 13 | 0
4164 | 27 41 51 53 63 | 15 | 0
4165 | 5 18 38 44 61 | 9 | 1
4166 | 5 7 18 23 40 | 19 | 0
4167 | 4 40 50 59 60 | 6 | 0
4168 | 3 9 36 44 59 | 18 | 1
4169 | 3 20 22 57 62 | 2 | 0
4170 | 10 20 28 47 66 | 21 | 1
4171 | 13 16 57 62 70 | 13 | 1
4172 | 10 14 30 42 47 | 14 | 1
